Hm0/Lm0|β|h/Lm0|ht/Hm0|Bt/Lm0|hb/Hm0|B/Lm0|Ac/Hm0|Rc/Hm0|Gc/Lm0|m|cotad|cotaincl|gf|D/Hm0
-0.41184438293839176|5.476510067321147|-0.030085234479407277|0.2225399578948605|0.4895302013598465|-0.09978380257337532|-0.437319657325037|-0.5717473083237243|-0.6811231396015244|0.205463542718253|1.0977703223843933|-0.00554912004908574|-0.19947303646765718|-0.9718696914965764|1.1105830670555763
-1.39075011133269|-0.2902026089073278|-1.1567419667059495|-0.911568175141286|-0.34416378565799144|-0.09978380257337532|-0.437319657325037|1.3990603833155533|1.2197754253346043|-0.6925020106215871|-0.924402435317106|-1.56917113076508|-1.4401658833251836|0.9177749994594868|-0.8176829068794622
0.9851476106365832|-0.2902026089073278|1.0121545727098387|0.3603745838861683|-0.34416378565799144|0.6378915626629239|2.058135162874206|-0.11190879819727541|-0.23759616956282392|2.5128548836442732|-0.9882605224024165|-0.5919073740675835|0.36567874561820574|-1.2214454053964339|0.3205711045661953
0.24290116665608466|-0.2902026089073278|-0.06031955684168191|-0.8336821861246585|3.531186323722057|-0.09978380257337532|-0.437319657325037|1.327923203296296|1.1511616463312697|-0.6925020106215871|-0.924402435317106|-1.56917113076508|-1.4401658833251836|0.9177749994594868|-0.8176829068794622
-0.670182396110654|-0.2902026089073278|-1.0851019664776544|-1.004343632585596|-0.34416378565799144|-0.09978380257337532|-0.437319657325037|1.193977403946656|1.0219672156198858|-0.6925020106215871|-1.0095465514308533|-1.4909900302292802|-1.3781312409823072|0.9177749994594868|-0.8176829068794622
0.8734887951424886|1.1514755601497908|1.3393320447749613|0.8190021230407049|-0.34416378565799144|-0.09978380257337532|-0.437319657325037|-0.028363294702437345|-0.15701421914019906|-0.6925020106215871|1.0977703223843933|1.5580728906669086|1.041219810389869|0.9177749994594868|-0.8176829068794622
0.827128963488295|-0.2902026089073278|0.23461958100134647|-0.08464262424686612|-0.34416378565799144|-0.09978380257337532|-0.437319657325037|0.8294071839425952|0.6703291481594653|0.32889897893285935|1.0977703223843933|-0.00554912004908574|-0.19947303646765718|-0.6866403041824534|1.5323912488538662
-0.12324496756403178|2.1125943395212032|-0.3274095086735002|-0.30389346912768417|0.3936496747870407|-0.09978380257337532|-0.437319657325037|-0.19579254259695125|-0.3185043626997108|0.10219134519834619|1.0977703223843933|-0.00554912004908574|-0.19947303646765718|-1.2214454053964334|0.7703008363611581
1.4353760982574741|0.6709161704640846|1.1151394200995757|0.2257606210947724|1.3922321746481434|-0.09978380257337532|-0.437319657325037|0.6514982466521027|0.49873105412954405|1.1777570815553604|1.0977703223843933|-0.00554912004908574|-0.19947303646765718|-1.2214454053964336|1.4972538164462441
-0.09251039945824453|-0.2902026089073278|0.7692979915331686|1.022229429598266|-0.34416378565799144|-0.8952452764562959|-0.437319657325037|-1.1593330108943722|-0.12528453855005667|-0.6925020106215871|-0.7943211704611353|-0.00554912004908574|1.0021854275022908|0.9177749994594876|-0.8176829068794622
0.24005041637868196|-0.2902026089073278|-0.6188022957290611|-0.7610846717043834|-0.34416378565799144|0.4198661861362988|0.9612646993389307|-0.6837348283246037|-0.7891382021383267|1.6279137104643844|-0.9882605224024165|-0.5919073740675835|0.1744236199935919|-1.2214454053964336|-0.01584823532715358
-0.9558641171719658|-0.2902026089073278|-0.9341795623263742|-1.0277105063701106|0.5225256949074226|-0.09978380257337532|-0.437319657325037|0.5390626891541755|0.8975357132296581|0.7077551180886784|0.03346887096255158|-0.00554912004908574|-0.19947303646765718|-1.2214454053964334|1.6511751875139418
-1.4572971744323768|-0.2902026089073278|-1.0299144765791557|-0.5703071467706725|-0.34416378565799144|-0.09978380257337532|-0.437319657325037|-0.4698628057697333|-0.5828527170150262|-0.060390249343770214|-0.965300311217504|1.5580728906669086|1.041219810389869|-1.2214454053964336|1.7591527901965556
-0.10167708736983636|-0.2902026089073278|-0.774165649148425|-0.7474850290563367|-0.34416378565799144|-0.09978380257337532|-0.437319657325037|-0.7835576400025662|-0.8854200668131574|0.3845450298876347|-0.8620356201794106|1.5580728906669086|1.041219810389869|-1.221445405396434|1.246501683136637
0.31436449883382356|-0.2902026089073278|-0.05428594331331693|-0.13374691870022945|-0.34416378565799144|-0.09978380257337532|-0.437319657325037|0.20908182049341972|0.07200816627147305|-0.6925020106215871|1.0977703223843933|3.1216949013829027|2.281912657247395|0.9177749994594868|-0.8176829068794622
2.500146453842586|-0.2902026089073278|0.25979259844136315|-0.6738632937799655|0.7683454031463778|-0.09978380257337532|-0.437319657325037|-1.3777970161398132|-0.38337355309362225|0.03844593485077244|1.0977703223843933|-1.56917113076508|-1.4401658833251836|0.9177749994594868|-0.8176829068794622
